转出,转入,delta,问题一损失差,广义损失差_情景,一阶近似
dm_mathematics,pubmed_central,0.001,0.0018006543014150722,0.00021804706747907687,0.00021291910000600562
dm_mathematics,wikipedia_en,0.001,0.001743688173359459,0.00021114737945948647,0.0002058889207932107
dm_mathematics,github,0.001,0.001844871654350655,0.00022340270135545737,0.00021829151817761154
dm_mathematics,philpapers,0.001,0.0010210881518872839,0.00012363505645085482,0.00010860537496904526
dm_mathematics,stackexchange,0.001,0.0015744699677773255,0.0001906523855490505,0.000185374879793625
dm_mathematics,enron_emails,0.001,-0.00019132972913382673,-2.3163079144961074e-05,-6.987281630702975e-05
dm_mathematics,gutenberg_pg_19,0.001,0.0018370843301998008,0.00022245949149457545,0.00021713354695443665
dm_mathematics,pile_cc,0.001,0.001731492723227035,0.00020967028964280487,0.00020451951798216835
dm_mathematics,ubuntu_irc,0.001,-7.530271799360833e-05,-9.116553073340583e-06,-2.045440529664407e-05
dm_mathematics,europarl,0.001,0.0021248680990151314,0.0002573173967328479,0.0002523179579725093
dm_mathematics,hackernews,0.001,0.0005482767724691584,6.638241758549768e-05,5.399506646990327e-05
dm_mathematics,pubmed_abstracts,0.001,0.0017930347078722875,0.0002171241833344162,0.00021186686886666008
dm_mathematics,uspto_backgrounds,0.001,0.0018396379253085016,0.0002227687857394578,0.00021758286917753267
github,arxiv,0.001,2.5448821856066672e-05,3.0810096536271203e-06,2.7847916014131673e-06
github,freelaw,0.001,5.121368519489522e-06,6.200266011724409e-07,2.881952923028431e-07
github,nih_exporter,0.001,-0.00037942140479252373,-4.5933088362204444e-05,-5.182923915706845e-05
github,pubmed_central,0.001,-4.1644525261119725e-05,-5.041731582000608e-06,-5.372418171605876e-06
github,wikipedia_en,0.001,-9.861065331673302e-05,-1.1938303283720586e-05,-1.2402597384400806e-05
github,dm_mathematics,0.001,-0.0017632468822235126,-0.0002134240026832046,-0.00021829151817761154
github,philpapers,0.001,-0.0008212106747880199,-9.941110041600254e-05,-0.00010968614320856627
github,stackexchange,0.001,-0.00026782885889886643,-3.24240404108167e-05,-3.2916638383986516e-05
github,enron_emails,0.001,-0.0020336285558100187,-0.0002461429330646858,-0.00028816433448464125
github,gutenberg_pg_19,0.001,-5.214496475502983e-06,-6.313004847768866e-07,-1.1579712231748588e-06
github,pile_cc,0.001,-0.00011080610344915698,-1.3414725957172635e-05,-1.3772000195443157e-05
github,ubuntu_irc,0.001,-0.0019176015446698003,-0.00023210275125684632,-0.0002387459234742556
github,europarl,0.001,0.00028256927233893947,3.42108608077929e-05,3.402643979489785e-05
github,hackernews,0.001,-0.0012940220542070335,-0.0001566378805146762,-0.00016429645170770824
github,pubmed_abstracts,0.001,-4.9264118803904466e-05,-5.964198896091233e-06,-6.424649310951444e-06
github,uspto_backgrounds,0.001,-2.6609013676903714e-06,-3.221459361490986e-07,-7.086490000788301e-07
philpapers,arxiv,0.001,0.001032824020309242,0.00012505623492620188,0.00011247093480997942
philpapers,freelaw,0.001,0.0010124965669726649,0.00012259464387343044,0.0001099743385008691
philpapers,nih_exporter,0.001,0.0006279537936606516,7.60300276887449e-05,5.785690405149782e-05
philpapers,pubmed_central,0.001,0.0009657306731920556,0.00011693148691938049,0.00010431372503696039
philpapers,wikipedia_en,0.001,0.0009087645451364423,0.00011003321137881272,9.728354582416544e-05
philpapers,dm_mathematics,0.001,-0.0007558716837703372,-9.150226624887736e-05,-0.00010860537496904526
philpapers,github,0.001,0.0010099480261276383,0.00012228602440966796,0.00010968614320856627
philpapers,stackexchange,0.001,0.0007395463395543089,8.954241312997269e-05,7.676950482457975e-05
philpapers,enron_emails,0.001,-0.0010262533573568433,-0.0001242292800349709,-0.00017847819127607504
philpapers,gutenberg_pg_19,0.001,0.0010021607019776724,0.00012134300763921857,0.00010852817198539138
philpapers,pile_cc,0.001,0.0008965690950040184,0.000108556423946915,9.591414301312309e-05
philpapers,ubuntu_irc,0.001,-0.0009102263462166249,-0.00011018562951736754,-0.00012905978026568933
philpapers,europarl,0.001,0.0012899444707921148,0.0001561937768932431,0.0001437125830034641
philpapers,hackernews,0.001,-0.0002866468557538582,-3.470211473466378e-05,-5.4610308499141984e-05
philpapers,pubmed_abstracts,0.001,0.0009581110796492709,0.00011600879170448053,0.00010326149389761482
philpapers,uspto_backgrounds,0.001,0.001004714297085485,0.00012165223856630547,0.00010897749420848742
stackexchange,arxiv,0.001,0.0002988465162303555,3.6181630398868236e-05,3.570142998539968e-05
stackexchange,freelaw,0.001,0.00027851906289466655,3.3720482352617154e-05,3.3204833676289355e-05
stackexchange,nih_exporter,0.001,-0.0001060237104173467,-1.2835753716355924e-05,-1.8912600773081932e-05
stackexchange,pubmed_central,0.001,0.0002317531691140573,2.8058344582859718e-05,2.7544220212380638e-05
stackexchange,wikipedia_en,0.001,0.00017478704105755583,2.1161310507444853e-05,2.0514040999585712e-05
stackexchange,dm_mathematics,0.001,-0.0014898491878483355,-0.00018033789729310357,-0.000185374879793625
stackexchange,github,0.001,0.00027597052204875183,3.341191843020397e-05,3.2916638383986516e-05
stackexchange,philpapers,0.001,-0.0005478129804137311,-6.631735114837056e-05,-7.676950482457975e-05
stackexchange,enron_emails,0.001,-0.0017602308614357298,-0.00021305902128210263,-0.0002552476961006547
stackexchange,gutenberg_pg_19,0.001,0.00026818319789878586,3.2469071372442926e-05,3.175866716081165e-05
stackexchange,pile_cc,0.001,0.00016259159092602005,1.9684788848728374e-05,1.914463818854336e-05
stackexchange,ubuntu_irc,0.001,-0.0016442038502946232,-0.0001990178981641222,-0.00020582928509026906
stackexchange,europarl,0.001,0.0005559669667141165,6.731356862221816e-05,6.694307817888437e-05
stackexchange,hackernews,0.001,-0.0010206243598318565,-0.00012354796795754908,-0.0001313798133237217
stackexchange,pubmed_abstracts,0.001,0.00022413357557127256,2.7135815422685283e-05,2.6491989073035073e-05
stackexchange,uspto_backgrounds,0.001,0.00027073679300748665,3.2778246648046405e-05,3.2207989383907686e-05
enron_emails,arxiv,0.001,0.0029329313115660227,0.0003552074753607748,0.00029094912608605445
enron_emails,freelaw,0.001,0.0029126038582294456,0.0003527447370910153,0.00028845252977694407
enron_emails,nih_exporter,0.001,0.0025280610849183205,0.0003061584196117906,0.00023633509532757283
enron_emails,pubmed_central,0.001,0.0028658379644497245,0.0003470789408406283,0.00028279191631303533
enron_emails,wikipedia_en,0.001,0.002808871836393223,0.00034017745038017466,0.00027576173710024045
enron_emails,dm_mathematics,0.001,0.0011442356074873317,0.00013854804776824992,6.987281630702975e-05
enron_emails,github,0.001,0.002910055317384419,0.0003524359737960836,0.00028816433448464125
enron_emails,philpapers,0.001,0.002086271814921936,0.00025264226608134877,0.00017847819127607504
enron_emails,stackexchange,0.001,0.002639653630811978,0.0003196771024582823,0.0002552476961006547
enron_emails,gutenberg_pg_19,0.001,0.002902267993234453,0.0003514925175358563,0.0002870063632614664
enron_emails,pile_cc,0.001,0.0027966763862616872,0.0003386999746957109,0.00027439233428919814
enron_emails,ubuntu_irc,0.001,0.000989880945041044,0.00011985597717645291,4.941841101038568e-05
enron_emails,europarl,0.001,0.0031900517620497837,0.0003863595288828847,0.0003221907742795391
enron_emails,hackernews,0.001,0.0016134604355038107,0.0001953746708172055,0.00012386788277693304
enron_emails,pubmed_abstracts,0.001,0.0028582183709069398,0.00034615581560615283,0.0002817396851736898
enron_emails,uspto_backgrounds,0.001,0.002904821588343154,0.0003518018925792177,0.0002874556854845624
gutenberg_pg_19,arxiv,0.001,3.686189536900031e-05,4.462761185930475e-06,3.942762824588026e-06
gutenberg_pg_19,freelaw,0.001,1.6534442032423158e-05,2.00177124609624e-06,1.446166515477702e-06
gutenberg_pg_19,nih_exporter,0.001,-0.0003680083312787019,-4.455147400461712e-05,-5.067126793389359e-05
gutenberg_pg_19,pubmed_central,0.001,-3.023145174729791e-05,-3.6600027821798164e-06,-4.214446948431017e-06
gutenberg_pg_19,wikipedia_en,0.001,-8.719757980379939e-05,-1.0556593785793211e-05,-1.1244626161225947e-05
gutenberg_pg_19,dm_mathematics,0.001,-0.0017518338087096907,-0.00021204285707909776,-0.00021713354695443665
gutenberg_pg_19,github,0.001,1.3985901187396621e-05,1.6932271464931148e-06,1.1579712231748588e-06
gutenberg_pg_19,philpapers,0.001,-0.0008097976012750863,-9.80296357262489e-05,-0.00010852817198539138
gutenberg_pg_19,stackexchange,0.001,-0.0002564157853850446,-3.10423882456945e-05,-3.175866716081165e-05
gutenberg_pg_19,enron_emails,0.001,-0.002022215482297085,-0.00024476187903088586,-0.0002870063632614664
gutenberg_pg_19,pile_cc,0.001,-9.939302993533516e-05,-1.203302059060718e-05,-1.2614028972268296e-05
gutenberg_pg_19,ubuntu_irc,0.001,-0.0019061884711559784,-0.0002307216579287008,-0.00023758795225108074
gutenberg_pg_19,europarl,0.001,0.0002939823458527613,3.559269946284971e-05,3.5184411018072706e-05
gutenberg_pg_19,hackernews,0.001,-0.0012826089806932117,-0.00015525657598436382,-0.00016313848048453338
gutenberg_pg_19,pubmed_abstracts,0.001,-3.785104529008265e-05,-4.582472678205107e-06,-5.266678087776585e-06
gutenberg_pg_19,uspto_backgrounds,0.001,8.752172146131443e-06,1.0595960717729724e-06,4.493222230960286e-07
pile_cc,arxiv,0.001,0.00013958426800897428,1.6899269364323288e-05,1.655679179685632e-05
pile_cc,freelaw,0.001,0.00011925681467239713,1.4438217433188072e-05,1.4060195487745999e-05
pile_cc,nih_exporter,0.001,-0.0002652859586396161,-3.211620047416375e-05,-3.8057238961625286e-05
pile_cc,pubmed_central,0.001,7.249092089178788e-05,8.77630078699454e-06,8.399582023837278e-06
pile_cc,wikipedia_en,0.001,1.5524792836174583e-05,1.8795360614554113e-06,1.3694028110423498e-06
pile_cc,dm_mathematics,0.001,-0.001649111436070605,-0.00019961180258531996,-0.00020451951798216835
pile_cc,github,0.001,0.00011670827382737059,1.4129665561135596e-05,1.3772000195443157e-05
pile_cc,philpapers,0.001,-0.0007070752286360005,-8.559570928801108e-05,-9.591414301312309e-05
pile_cc,stackexchange,0.001,-0.00015369341274595882,-1.8606774427443185e-05,-1.914463818854336e-05
pile_cc,enron_emails,0.001,-0.001919493109657111,-0.0002323316487151672,-0.00027439233428919814
pile_cc,gutenberg_pg_19,0.001,0.00010892094967651644,1.318685532414321e-05,1.2614028972268296e-05
pile_cc,ubuntu_irc,0.001,-0.0018034660985168927,-0.00021829107394610858,-0.0002249739232788124
pile_cc,europarl,0.001,0.0003967047184918471,4.8029991790876636e-05,4.779843999034101e-05
pile_cc,hackernews,0.001,-0.001179886608054126,-0.00014282409106858296,-0.00015052445151226507
pile_cc,pubmed_abstracts,0.001,6.487132734900314e-05,7.853807654445433e-06,7.347350884491711e-06
pile_cc,uspto_backgrounds,0.001,0.00011147454478521723,1.3496018525405162e-05,1.3063351195364324e-05
ubuntu_irc,arxiv,0.001,0.0020528593171853515,0.0002485950782014079,0.00024153071507566876
ubuntu_irc,freelaw,0.001,0.0020325318638487744,0.00024613287135411,0.0002390341187665584
ubuntu_irc,nih_exporter,0.001,0.0016479890905376493,0.00019955660651271856,0.00018691668431718714
ubuntu_irc,pubmed_central,0.001,0.0019857659700690533,0.0002404682976986372,0.0002333735053026497
ubuntu_irc,wikipedia_en,0.001,0.0019287998420125518,0.00023356829647758204,0.0002263433260898548
ubuntu_irc,dm_mathematics,0.001,0.0002641636131066605,3.198240250679163e-05,2.045440529664407e-05
ubuntu_irc,github,0.001,0.002029983323003748,0.00024582417468588247,0.0002387459234742556
ubuntu_irc,philpapers,0.001,0.001206199820541265,0.00014605200097594917,0.00012905978026568933
ubuntu_irc,stackexchange,0.001,0.0017595816364313066,0.00021307237222734088,0.00020582928509026906
ubuntu_irc,enron_emails,0.001,-6.218060480733811e-06,-7.527983059141263e-07,-4.941841101038568e-05
ubuntu_irc,gutenberg_pg_19,0.001,0.002022195998853782,0.00024488092200947165,0.00023758795225108074
ubuntu_irc,pile_cc,0.001,0.001916604391881016,0.00023209113961053518,0.0002249739232788124
ubuntu_irc,europarl,0.001,0.0023099797676691125,0.0002797404095713496,0.00027277236326915343
ubuntu_irc,hackernews,0.001,0.0007333884411231395,8.879676321127405e-05,7.444947176654734e-05
ubuntu_irc,pubmed_abstracts,0.001,0.0019781463765262686,0.0002395453716608209,0.0002323212741633041
ubuntu_irc,uspto_backgrounds,0.001,0.0020247495939624827,0.00024519023029423437,0.00023803727447417676
europarl,arxiv,0.001,-0.0002566592109980448,-3.10718570815105e-05,-3.124164819348468e-05
europarl,freelaw,0.001,-0.00027698666433462193,-3.353266989458703e-05,-3.373824450259501e-05
europarl,nih_exporter,0.001,-0.0006615294376466352,-8.008256453440055e-05,-8.585567895196629e-05
europarl,pubmed_central,0.001,-0.0003237525581152312,-3.919403642393959e-05,-3.939885796650373e-05
europarl,wikipedia_en,0.001,-0.0003807186861708445,-4.6090131053944106e-05,-4.642903717929866e-05
europarl,dm_mathematics,0.001,-0.002045354915077624,-0.00024756189262920003,-0.0002523179579725093
europarl,github,0.001,-0.00027953520517964847,-3.384119178706513e-05,-3.402643979489785e-05
europarl,philpapers,0.001,-0.0011033187076421314,-0.00013355687723315413,-0.0001437125830034641
europarl,stackexchange,0.001,-0.0005499368917520897,-6.657445107505211e-05,-6.694307817888437e-05
europarl,enron_emails,0.001,-0.00231573658866413,-0.0002802785596709434,-0.0003221907742795391
europarl,gutenberg_pg_19,0.001,-0.00028732252932961444,-3.478391041999984e-05,-3.5184411018072706e-05
europarl,pile_cc,0.001,-0.00039291413630326844,-4.7566451595315584e-05,-4.779843999034101e-05
europarl,ubuntu_irc,0.001,-0.0021997095775239117,-0.0002662393490959758,-0.00027277236326915343
europarl,hackernews,0.001,-0.0015761300870602568,-0.00019077969865533007,-0.00019832289150260607
europarl,pubmed_abstracts,0.001,-0.0003313721516580159,-4.0116439926407566e-05,-4.0451089105849296e-05
europarl,uspto_backgrounds,0.001,-0.00028476893422180183,-3.447477725737613e-05,-3.473508879497668e-05
hackernews,arxiv,0.001,0.0014498663537434453,0.0001755614660781113,0.0001670812433091214
hackernews,freelaw,0.001,0.0014295389004068682,0.00017309962327605177,0.00016458464700001108
hackernews,nih_exporter,0.001,0.001044996127094855,0.00012653024487940812,0.0001124672125506398
hackernews,pubmed_central,0.001,0.001382773006626259,0.00016743588714529523,0.00015892403353610235
hackernews,wikipedia_en,0.001,0.0013258068785706456,0.00016053690611084193,0.00015189385432330744
hackernews,dm_mathematics,0.001,-0.00033882935033613393,-4.101918275933869e-05,-5.399506646990327e-05
hackernews,github,0.001,0.0014269903595618416,0.00017279097224953688,0.00016429645170770824
hackernews,philpapers,0.001,0.0006032068570984706,7.303355016530233e-05,5.4610308499141984e-05
hackernews,stackexchange,0.001,0.0011565886729894004,0.000140044012246765,0.0001313798133237217
hackernews,enron_emails,0.001,-0.00060921102392264,-7.37495435711999e-05,-0.00012386788277693304
hackernews,gutenberg_pg_19,0.001,0.0014192030354109875,0.0001718478590357897,0.00016313848048453338
hackernews,pile_cc,0.001,0.0013136114284382217,0.0001590599676459803,0.00015052445151226507
hackernews,ubuntu_irc,0.001,-0.0004931840127824216,-5.970445679492897e-05,-7.444947176654734e-05
hackernews,europarl,0.001,0.001706986804226318,0.00020670219251428534,0.00019832289150260607
hackernews,pubmed_abstracts,0.001,0.0013751534130834742,0.00016651309756499089,0.00015787180239675678
hackernews,uspto_backgrounds,0.001,0.0014217566305196883,0.0001721571215882456,0.0001635878027076294
pubmed_abstracts,arxiv,0.001,7.97810256498721e-05,9.658904803533375e-06,9.20944091236461e-06
pubmed_abstracts,freelaw,0.001,5.9453572313294956e-05,7.197888963084154e-06,6.7128446032542865e-06
pubmed_abstracts,nih_exporter,0.001,-0.0003250892009978301,-3.9355846239708114e-05,-4.5404589846117e-05
pubmed_abstracts,pubmed_central,0.001,1.2687678532685709e-05,1.5360553469179195e-06,1.052231139345567e-06
pubmed_abstracts,wikipedia_en,0.001,-4.427844952292759e-05,-5.360608239968201e-06,-5.977948073449362e-06
pubmed_abstracts,dm_mathematics,0.001,-0.001708914678428819,-0.00020684899208545104,-0.00021186686886666008
pubmed_abstracts,github,0.001,5.690503146826842e-05,6.889341615856637e-06,6.424649310951444e-06
pubmed_abstracts,philpapers,0.001,-0.0007668784709942145,-9.283457079511948e-05,-0.00010326149389761482
pubmed_abstracts,stackexchange,0.001,-0.00021349665510417282,-2.58466183038486e-05,-2.6491989073035073e-05
pubmed_abstracts,enron_emails,0.001,-0.0019792963520162132,-0.00023956835839022972,-0.0002817396851736898
pubmed_abstracts,gutenberg_pg_19,0.001,4.911770731830245e-05,5.94654520513771e-06,5.266678087776585e-06
pubmed_abstracts,pile_cc,0.001,-5.6473899654463366e-05,-6.837050583907711e-06,-7.347350884491711e-06
pubmed_abstracts,ubuntu_irc,0.001,-0.0018632693408751066,-0.00022552798952135689,-0.0002323212741633041
pubmed_abstracts,europarl,0.001,0.0003369014761336331,4.078917070904353e-05,4.0451089105849296e-05
pubmed_abstracts,hackernews,0.001,-0.00123968985041234,-0.00015006211334123165,-0.00015787180239675678
pubmed_abstracts,uspto_backgrounds,0.001,5.167130242611506e-05,6.255703872692919e-06,5.716000310872613e-06
uspto_backgrounds,arxiv,0.001,3.193985941329913e-05,3.8668624449123e-06,3.4934406014919975e-06
uspto_backgrounds,freelaw,0.001,1.1612406076721982e-05,1.4058754755907898e-06,9.968442923816733e-07
uspto_backgrounds,nih_exporter,0.001,-0.00037293036723529127,-4.514731358717938e-05,-5.112059015698961e-05
uspto_backgrounds,pubmed_central,0.001,-3.5153487703887265e-05,-4.255891719484595e-06,-4.663769171527046e-06
uspto_backgrounds,wikipedia_en,0.001,-9.211961575950056e-05,-1.1152474398645751e-05,-1.1693948384321975e-05
uspto_backgrounds,dm_mathematics,0.001,-0.00175675584466628,-0.00021263849450559036,-0.00021758286917753267
uspto_backgrounds,github,0.001,9.063865231695445e-06,1.0973317481344225e-06,7.086490000788301e-07
uspto_backgrounds,philpapers,0.001,-0.0008147196372316756,-9.862541076266496e-05,-0.00010897749420848742
uspto_backgrounds,stackexchange,0.001,-0.0002613378213407458,-3.163824413343619e-05,-3.2207989383907686e-05
uspto_backgrounds,enron_emails,0.001,-0.002027137518252786,-0.0002453574769663014,-0.0002874556854845624
uspto_backgrounds,gutenberg_pg_19,0.001,1.276541080841298e-06,1.5454639745726695e-07,-4.493222230960286e-07
uspto_backgrounds,pile_cc,0.001,-0.00010431506589192452,-1.2628899422217899e-05,-1.3063351195364324e-05
uspto_backgrounds,ubuntu_irc,0.001,-0.0019111105071125678,-0.00023131727281056058,-0.00023803727447417676
uspto_backgrounds,europarl,0.001,0.00028906030989617193,3.4996763149219845e-05,3.473508879497668e-05
uspto_backgrounds,hackernews,0.001,-0.001287531016648913,-0.0001558522819498087,-0.0001635878027076294
uspto_backgrounds,pubmed_abstracts,0.001,-4.277308124667201e-05,-5.178360501734147e-06,-5.716000310872613e-06
arxiv,freelaw,0.005,-3.802851170675581e-05,-4.603957718174456e-06,-1.248298154555162e-05
arxiv,nih_exporter,0.005,-0.0013380025862748113,-0.0001619607320244576,-0.00027307015379240805
arxiv,pubmed_central,0.005,-0.00027191036227769416,-3.291814108052904e-05,-4.078604886509522e-05
arxiv,wikipedia_en,0.005,-0.0005359999680054628,-6.488738099985625e-05,-7.593694492906986e-05
arxiv,dm_mathematics,0.005,-0.008222122098112905,-0.0009944208114851527,-0.0011053815488951235
arxiv,github,0.005,-5.3921650673416366e-05,-6.528062889810116e-06,-1.3923958007065836e-05
arxiv,philpapers,0.005,-0.0030719585423319984,-0.00037177125443266235,-0.0005623546740498971
arxiv,stackexchange,0.005,-0.0013772168482875102,-0.00016670668562746016,-0.0001785071499269984
arxiv,enron_emails,0.005,-0.006690511931232379,-0.0008093328402654087,-0.0014547456304302723
arxiv,gutenberg_pg_19,0.005,-6.0510276121306106e-05,-7.325713585970561e-06,-1.971381412294013e-05
arxiv,pile_cc,0.005,-0.0006134316828507735,-7.426044742331328e-05,-8.278395898428162e-05
arxiv,ubuntu_irc,0.005,-0.008762259747848056,-0.0010596773579156782,-0.0012076535753783439
arxiv,europarl,0.005,0.0013247772210398523,0.0001604122085492321,0.00015620824096742342
arxiv,hackernews,0.005,-0.00557714634831008,-0.0006747441442502833,-0.0008354062165456071
arxiv,pubmed_abstracts,0.005,-0.00029012096657865527,-3.51226834647278e-05,-4.6047204561823055e-05
arxiv,uspto_backgrounds,0.005,-6.85336119339297e-05,-8.297055480888105e-06,-1.7467203007459988e-05
freelaw,arxiv,0.005,0.00016897754547340327,2.0457945508312037e-05,1.248298154555162e-05
freelaw,nih_exporter,0.005,-0.0012270458959839914,-0.0001485318168055194,-0.00026058717224685643
freelaw,pubmed_central,0.005,-0.00016095367198687427,-1.9485714764844175e-05,-2.83030673195436e-05
freelaw,wikipedia_en,0.005,-0.0004250432777155311,-5.145582452970032e-05,-6.345396338351824e-05
freelaw,dm_mathematics,0.005,-0.008111165407822085,-0.0009810145465229958,-0.0010928985673495718
freelaw,github,0.005,5.703503961740353e-05,6.905081468833174e-06,-1.4409764615142156e-06
freelaw,philpapers,0.005,-0.0029610018520411785,-0.0003583480479103507,-0.0005498716925043455
freelaw,stackexchange,0.005,-0.0012662601579975785,-0.00015327789954033832,-0.00016602416838144677
freelaw,enron_emails,0.005,-0.006579555240942447,-0.0007959215392778773,-0.0014422626488847204
freelaw,gutenberg_pg_19,0.005,5.044641416951379e-05,6.107409069588954e-06,-7.2308325773885105e-06
freelaw,pile_cc,0.005,-0.0005024749925599536,-6.082914598293243e-05,-7.030097743873e-05
freelaw,ubuntu_irc,0.005,-0.008651303057558124,-0.0010462728685074474,-0.0011951705938327921
freelaw,europarl,0.005,0.001435733911329784,0.00017384989515578653,0.00016869122251297503
freelaw,hackernews,0.005,-0.0054661896580201486,-0.0006613291812631594,-0.0008229232350000554
freelaw,pubmed_abstracts,0.005,-0.00017916427628783538,-2.169031713172842e-05,-3.356422301627144e-05
freelaw,uspto_backgrounds,0.005,4.242307835689019e-05,5.136040745590265e-06,-4.984221461908367e-06
nih_exporter,arxiv,0.005,0.005083095253087144,0.0006157762919016818,0.00027307015379240805
nih_exporter,freelaw,0.005,0.004987045886196917,0.000604133564064746,0.00026058717224685643
nih_exporter,pubmed_central,0.005,0.0047531640356259786,0.0005757844695279957,0.00023228410492731285
nih_exporter,wikipedia_en,0.005,0.00448907442989821,0.0005437758117774472,0.0001971332088633382
nih_exporter,dm_mathematics,0.005,-0.0031970477002092323,-0.00038690372640060033,-0.0008323113951027153
nih_exporter,github,0.005,0.0049711527472311445,0.0006022070864855067,0.00025914619578534223
nih_exporter,philpapers,0.005,0.0019531158555716743,0.00023651355284881603,-0.00028928452025748906
nih_exporter,stackexchange,0.005,0.0036478575496161625,0.00044183096471739347,9.456300386540966e-05
nih_exporter,enron_emails,0.005,-0.0016654375333295945,-0.00020158754311117022,-0.0011816754766378642
nih_exporter,gutenberg_pg_19,0.005,0.004964564121782367,0.0006014084522925067,0.00025335633966946795
nih_exporter,pile_cc,0.005,0.004411642715052899,0.0005343911884341246,0.00019028619480812643
nih_exporter,ubuntu_irc,0.005,-0.003737185349944383,-0.0004522407336597922,-0.0009345834215859357
nih_exporter,europarl,0.005,0.006349851618943525,0.0007693531940171638,0.00042927839475983144
nih_exporter,hackernews,0.005,-0.0005520719504064076,-6.683290025177868e-05,-0.000562336062753199
nih_exporter,pubmed_abstracts,0.005,0.0047349534313250174,0.0005735772089598967,0.00022702294923058499
nih_exporter,uspto_backgrounds,0.005,0.004956540785969743,0.0006004359127400605,0.00025560295078494807
pubmed_central,arxiv,0.005,0.0004022741305744759,4.87043271291121e-05,4.078604886509522e-05
pubmed_central,freelaw,0.005,0.00030622476368424856,3.707495533689098e-05,2.83030673195436e-05
pubmed_central,nih_exporter,0.005,-0.000993749310883807,-0.00012029510307032254,-0.00023228410492731285
pubmed_central,wikipedia_en,0.005,-0.00019174669261445842,-2.3213557087675696e-05,-3.515089606397465e-05
pubmed_central,dm_mathematics,0.005,-0.0078778688227219,-0.000952825459034301,-0.001064595500030028
pubmed_central,github,0.005,0.000290331624717588,3.515068773163321e-05,2.6862090858029384e-05
