theta_Q
0.38917178388842855
0.3979917957309578
0.3903493411260948
0.4065573894349479
0.4041447848256772
0.39010533934161745
0.39115206580780537
0.4047708324107773
0.41579399533653605
0.3939838004770273
0.4098918610570451
0.4156808642125469
0.3772841277948374
0.407915911725565
0.3881517213332822
0.39706214391978767
0.3909218541849377
0.40469797318105205
0.39677525777457273
0.38736918082893956
0.38972076247310894
0.40132460970589584
0.39563148167266105
0.39486383744873815
0.40539751440661587
0.3959347104255071
0.405257757826897
0.4004549832235831
0.3893455376129144
0.40719991267239053
0.384132074417898
0.39955184765992563
0.39871849405779625
0.3914171122286764
0.39936624679447397
0.40532037784434805
0.37943317174250885
0.3854968026020274
0.401405355948614
0.385827618909075
0.38177572318772757
0.391641791525241
0.40793894923767804
0.39008623952249555
0.40120718672143685
0.39169465293126887
0.40577231954395376
0.4042774348669111
0.39554063273395423
0.40504097005071193
0.4002592813914743
0.38652253719583907
0.39899002447736864
0.3762821290023168
0.3963156324349798
0.3879651227169042
0.3956602062033613
0.39917259639201297
0.3927926125224832
0.39398833201093264
0.3901652141192955
0.3955498093383772
0.39889182051322286
0.3952828964249997
0.39619588361025115
0.3863553955839458
0.3936213868665966
0.38323728409853985
0.3884955832008589
0.37836560870855207
0.3982963431050764
0.39804097518588016
0.3960096286146744
0.40007426639557137
0.4221732414724635
0.3809275263013068
0.3904058760900741
0.40318702397799394
0.3996857907565519
0.4002668651495651
