Model,MuSR_rebuilt,complete,file,MUSR,type,S,date,difference
Daemontatox/mini_Pathfinder,4.8617187500000005,True,real_attachments/C_efficiency_evolution/detailed_results/Daemontatox_mini_Pathfinder/results_2025-01-20T21-31-43.950385.json,,,,,
Dampfinchen/Llama-3.1-8B-Ultra-Instruct,8.607031250000002,True,real_attachments/C_efficiency_evolution/detailed_results/Dampfinchen_Llama-3.1-8B-Ultra-Instruct/results_2024-09-02T16-31-28.146511.json,8.607031250000002,merge,30.159277021889153,2024-08-26,0.0
Danielbrdz/Barcenas-10b,10.316927083333335,True,real_attachments/C_efficiency_evolution/detailed_results/Danielbrdz_Barcenas-10b/results_2025-01-06T22-44-16.806373.json,10.316927083333336,chat_finetuned,31.870970597687858,2025-01-06,-1.7763568394002505e-15
Danielbrdz/Barcenas-14b-Phi-3-medium-ORPO,20.429166666666664,True,real_attachments/C_efficiency_evolution/detailed_results/Danielbrdz_Barcenas-14b-Phi-3-medium-ORPO/results_2024-08-12T10-50-02.852147.json,20.527083333333337,chat_finetuned,31.88950498581046,2024-08-13,-0.09791666666667354
Danielbrdz/Barcenas-14b-phi-4,24.24296875,True,real_attachments/C_efficiency_evolution/detailed_results/Danielbrdz_Barcenas-14b-phi-4/results_2025-01-26T19-24-19.048500.json,24.24296875,chat_finetuned,28.746056207730017,2025-01-26,0.0
Danielbrdz/Barcenas-14b-phi-4-v2,14.293489583333328,True,real_attachments/C_efficiency_evolution/detailed_results/Danielbrdz_Barcenas-14b-phi-4-v2/results_2025-02-05T01-03-56.203278.json,14.293489583333328,chat_finetuned,31.447866315089907,2025-02-05,0.0
Danielbrdz/Barcenas-3b-GRPO,6.065885416666667,True,real_attachments/C_efficiency_evolution/detailed_results/Danielbrdz_Barcenas-3b-GRPO/results_2025-02-24T21-04-06.645485.json,6.065885416666667,chat_finetuned,20.5654768779582,2025-02-08,0.0
Danielbrdz/Barcenas-Llama3-8b-ORPO,11.169791666666669,True,real_attachments/C_efficiency_evolution/detailed_results/Danielbrdz_Barcenas-Llama3-8b-ORPO/results_2024-07-30T05-19-20.813390.json,,,,,
Danielbrdz/Barcenas-R1-Qwen-1.5b,3.832291666666668,True,real_attachments/C_efficiency_evolution/detailed_results/Danielbrdz_Barcenas-R1-Qwen-1.5b/results_2025-01-26T19-17-19.771431.json,3.832291666666668,chat_finetuned,15.138858570183295,2025-01-26,0.0
Dans-DiscountModels/12b-mn-dans-reasoning-test-2,3.944010416666668,True,real_attachments/C_efficiency_evolution/detailed_results/Dans-DiscountModels_12b-mn-dans-reasoning-test-2/results_2025-03-07T23-17-49.989635.json,,,,,
Dans-DiscountModels/12b-mn-dans-reasoning-test-3,10.995052083333334,True,real_attachments/C_efficiency_evolution/detailed_results/Dans-DiscountModels_12b-mn-dans-reasoning-test-3/results_2025-03-10T00-55-26.687847.json,,,,,
Dans-DiscountModels/Dans-Instruct-CoreCurriculum-12b-ChatML,12.07786458333333,True,real_attachments/C_efficiency_evolution/detailed_results/Dans-DiscountModels_Dans-Instruct-CoreCurriculum-12b-ChatML/results_2024-09-05T05-25-31.840107.json,5.712760416666669,chat_finetuned,13.542857676063695,2024-09-04,6.3651041666666615
Dans-DiscountModels/Dans-Instruct-Mix-8b-ChatML,9.677864583333335,True,real_attachments/C_efficiency_evolution/detailed_results/Dans-DiscountModels_Dans-Instruct-Mix-8b-ChatML/results_2024-09-16T04-36-47.830370.json,,,,,
Dans-DiscountModels/Dans-Instruct-Mix-8b-ChatML-V0.1.0,8.122916666666667,True,real_attachments/C_efficiency_evolution/detailed_results/Dans-DiscountModels_Dans-Instruct-Mix-8b-ChatML-V0.1.0/results_2024-09-21T05-00-02.509113.json,,,,,
Dans-DiscountModels/Dans-Instruct-Mix-8b-ChatML-V0.1.1,7.811197916666667,True,real_attachments/C_efficiency_evolution/detailed_results/Dans-DiscountModels_Dans-Instruct-Mix-8b-ChatML-V0.1.1/results_2024-09-23T12-04-51.145255.json,,,,,
Dans-DiscountModels/Dans-Instruct-Mix-8b-ChatML-V0.2.0,3.755989583333333,True,real_attachments/C_efficiency_evolution/detailed_results/Dans-DiscountModels_Dans-Instruct-Mix-8b-ChatML-V0.2.0/results_2024-09-30T09-20-31.787829.json,,,,,
Dans-DiscountModels/Mistral-7b-v0.3-Test-E0.7,8.030468749999999,True,real_attachments/C_efficiency_evolution/detailed_results/Dans-DiscountModels_Mistral-7b-v0.3-Test-E0.7/results_2024-11-17T23-39-37.800317.json,,,,,
Dans-DiscountModels/mistral-7b-test-merged,2.987239583333334,True,real_attachments/C_efficiency_evolution/detailed_results/Dans-DiscountModels_mistral-7b-test-merged/results_2024-11-27T06-47-09.799669.json,4.3578125000000005,chat_finetuned,22.073339331094914,2024-11-30,-1.3705729166666667
Darkknight535/OpenCrystal-12B-L3,5.740364583333334,True,real_attachments/C_efficiency_evolution/detailed_results/Darkknight535_OpenCrystal-12B-L3/results_2024-09-03T01-29-38.043440.json,,,,,
DavidAU/DeepHermes-3-Llama-3-8B-Preview-16.5B-Brainstorm,10.830989583333334,True,real_attachments/C_efficiency_evolution/detailed_results/DavidAU_DeepHermes-3-Llama-3-8B-Preview-16.5B-Brainstorm/results_2025-03-10T04-29-31.276484.json,,,,,
DavidAU/DeepSeek-BlackRoot-R1-Distill-Llama-3.1-8B,12.397395833333334,True,real_attachments/C_efficiency_evolution/detailed_results/DavidAU_DeepSeek-BlackRoot-R1-Distill-Llama-3.1-8B/results_2025-03-10T03-34-45.491804.json,,,,,
DavidAU/DeepSeek-Grand-Horror-SMB-R1-Distill-Llama-3.1-16B,10.289322916666668,True,real_attachments/C_efficiency_evolution/detailed_results/DavidAU_DeepSeek-Grand-Horror-SMB-R1-Distill-Llama-3.1-16B/results_2025-03-10T05-04-21.696996.json,,,,,
DavidAU/DeepSeek-MOE-4X8B-R1-Distill-Llama-3.1-Deep-Thinker-Uncensored-24B,13.220833333333331,True,real_attachments/C_efficiency_evolution/detailed_results/DavidAU_DeepSeek-MOE-4X8B-R1-Distill-Llama-3.1-Deep-Thinker-Uncensored-24B/results_2025-03-10T04-45-27.408239.json,,,,,
DavidAU/DeepSeek-MOE-4X8B-R1-Distill-Llama-3.1-Mad-Scientist-24B,11.78541666666667,True,real_attachments/C_efficiency_evolution/detailed_results/DavidAU_DeepSeek-MOE-4X8B-R1-Distill-Llama-3.1-Mad-Scientist-24B/results_2025-03-10T04-48-15.064174.json,,,,,
DavidAU/DeepSeek-R1-Distill-Qwen-25.5B-Brainstorm,25.238802083333326,True,real_attachments/C_efficiency_evolution/detailed_results/DavidAU_DeepSeek-R1-Distill-Qwen-25.5B-Brainstorm/results_2025-03-10T06-34-12.025015.json,,,,,
DavidAU/DeepSeek-V2-Grand-Horror-SMB-R1-Distill-Llama-3.1-Uncensored-16.5B,10.734375,True,real_attachments/C_efficiency_evolution/detailed_results/DavidAU_DeepSeek-V2-Grand-Horror-SMB-R1-Distill-Llama-3.1-Uncensored-16.5B/results_2025-03-10T05-06-15.045531.json,,,,,
DavidAU/DeepThought-MOE-8X3B-R1-Llama-3.2-Reasoning-18B,6.197395833333332,True,real_attachments/C_efficiency_evolution/detailed_results/DavidAU_DeepThought-MOE-8X3B-R1-Llama-3.2-Reasoning-18B/results_2025-03-10T05-04-45.792108.json,,,,,
DavidAU/Gemma-The-Writer-9B,10.134375,True,real_attachments/C_efficiency_evolution/detailed_results/DavidAU_Gemma-The-Writer-9B/results_2025-01-14T03-35-46.382052.json,,,,,
DavidAU/Gemma-The-Writer-DEADLINE-10B,10.79140625,True,real_attachments/C_efficiency_evolution/detailed_results/DavidAU_Gemma-The-Writer-DEADLINE-10B/results_2025-01-14T04-00-14.444095.json,,,,,
DavidAU/Gemma-The-Writer-J.GutenBerg-10B,10.665885416666667,True,real_attachments/C_efficiency_evolution/detailed_results/DavidAU_Gemma-The-Writer-J.GutenBerg-10B/results_2025-01-14T03-56-59.713142.json,,,,,
DavidAU/Gemma-The-Writer-Mighty-Sword-9B,10.363802083333335,True,real_attachments/C_efficiency_evolution/detailed_results/DavidAU_Gemma-The-Writer-Mighty-Sword-9B/results_2025-01-14T03-13-25.874400.json,,,,,
DavidAU/Gemma-The-Writer-N-Restless-Quill-10B-Uncensored,10.407031250000001,True,real_attachments/C_efficiency_evolution/detailed_results/DavidAU_Gemma-The-Writer-N-Restless-Quill-10B-Uncensored/results_2025-01-14T03-26-20.349500.json,,,,,
DavidAU/L3-DARKEST-PLANET-16.5B,7.253906249999997,True,real_attachments/C_efficiency_evolution/detailed_results/DavidAU_L3-DARKEST-PLANET-16.5B/results_2025-01-14T03-40-51.254747.json,,,,,
DavidAU/L3-Dark-Planet-8B,6.332552083333334,True,real_attachments/C_efficiency_evolution/detailed_results/DavidAU_L3-Dark-Planet-8B/results_2024-09-14T01-22-26.219344.json,,,,,
DavidAU/L3-Jamet-12.2B-MK.V-Blackroot-Instruct,8.312760416666668,True,real_attachments/C_efficiency_evolution/detailed_results/DavidAU_L3-Jamet-12.2B-MK.V-Blackroot-Instruct/results_2024-09-11T18-30-00.046087.json,,,,,
DavidAU/L3-Lumimaid-12.2B-v0.1-OAS-Instruct,11.26171875,True,real_attachments/C_efficiency_evolution/detailed_results/DavidAU_L3-Lumimaid-12.2B-v0.1-OAS-Instruct/results_2024-09-14T01-49-45.517798.json,,,,,
DavidAU/L3-SMB-Instruct-12.2B-F32,9.624479166666669,True,real_attachments/C_efficiency_evolution/detailed_results/DavidAU_L3-SMB-Instruct-12.2B-F32/results_2024-09-14T01-44-45.928610.json,,,,,
DavidAU/L3-Stheno-Maid-Blackroot-Grand-HORROR-16B,8.555989583333334,True,real_attachments/C_efficiency_evolution/detailed_results/DavidAU_L3-Stheno-Maid-Blackroot-Grand-HORROR-16B/results_2024-09-10T01-41-23.314602.json,,,,,
DavidAU/L3-Stheno-v3.2-12.2B-Instruct,10.314583333333333,True,real_attachments/C_efficiency_evolution/detailed_results/DavidAU_L3-Stheno-v3.2-12.2B-Instruct/results_2024-09-14T01-49-00.730479.json,,,,,
DavidAU/L3.1-Dark-Planet-SpinFire-Uncensored-8B,2.498958333333334,True,real_attachments/C_efficiency_evolution/detailed_results/DavidAU_L3.1-Dark-Planet-SpinFire-Uncensored-8B/results_2025-01-13T16-26-31.175383.json,,,,,
DavidAU/L3.1-MOE-2X8B-Deepseek-DeepHermes-e32-uncensored-abliterated-13.7B,7.458072916666668,True,real_attachments/C_efficiency_evolution/detailed_results/DavidAU_L3.1-MOE-2X8B-Deepseek-DeepHermes-e32-uncensored-abliterated-13.7B/results_2025-03-10T03-23-45.418230.json,,,,,
DavidAU/Qwen2.5-MOE-2X1.5B-DeepSeek-Uncensored-Censored-4B,4.565625000000001,True,real_attachments/C_efficiency_evolution/detailed_results/DavidAU_Qwen2.5-MOE-2X1.5B-DeepSeek-Uncensored-Censored-4B/results_2025-03-10T03-21-01.285602.json,,,,,
DavidAU/Qwen2.5-MOE-2X7B-DeepSeek-Abliterated-Censored-19B,5.653906249999999,True,real_attachments/C_efficiency_evolution/detailed_results/DavidAU_Qwen2.5-MOE-2X7B-DeepSeek-Abliterated-Censored-19B/results_2025-03-10T04-01-27.449634.json,,,,,
DavidAU/Qwen2.5-MOE-6x1.5B-DeepSeek-Reasoning-e32,3.2226562499999996,True,real_attachments/C_efficiency_evolution/detailed_results/DavidAU_Qwen2.5-MOE-6x1.5B-DeepSeek-Reasoning-e32/results_2025-03-10T04-10-10.425547.json,,,,,
Davidsv/SUONG-1,4.185416666666667,True,real_attachments/C_efficiency_evolution/detailed_results/Davidsv_SUONG-1/results_2025-02-24T16-35-20.128773.json,,,,,
DavieLion/Llama-3.2-1B-SPIN-iter0,2.7343749999999996,True,real_attachments/C_efficiency_evolution/detailed_results/DavieLion_Llama-3.2-1B-SPIN-iter0/results_2024-12-29T02-42-14.122225.json,2.7343749999999996,chat_finetuned,3.6238167467938993,2024-12-29,0.0
DavieLion/Llama-3.2-1B-SPIN-iter1,2.675520833333333,True,real_attachments/C_efficiency_evolution/detailed_results/DavieLion_Llama-3.2-1B-SPIN-iter1/results_2024-12-29T07-27-12.916238.json,2.675520833333333,chat_finetuned,3.751974857416858,2024-12-29,0.0
DavieLion/Llama-3.2-1B-SPIN-iter2,2.512760416666666,True,real_attachments/C_efficiency_evolution/detailed_results/DavieLion_Llama-3.2-1B-SPIN-iter2/results_2024-12-29T09-28-09.319125.json,2.512760416666666,chat_finetuned,3.658145708347315,2024-12-29,0.0
DavieLion/Llama-3.2-1B-SPIN-iter3,2.512760416666666,True,real_attachments/C_efficiency_evolution/detailed_results/DavieLion_Llama-3.2-1B-SPIN-iter3/results_2024-12-29T06-27-51.383742.json,2.512760416666666,chat_finetuned,3.593140598286666,2024-12-29,0.0
DavieLion/Lllma-3.2-1B,3.0598958333333326,True,real_attachments/C_efficiency_evolution/detailed_results/DavieLion_Lllma-3.2-1B/results_2024-12-27T07-42-34.986242.json,3.0598958333333326,chat_finetuned,3.932331961262434,2024-12-27,0.0
DebateLabKIT/Llama-3.1-Argunaut-1-8B-SFT,15.854427083333333,True,real_attachments/C_efficiency_evolution/detailed_results/DebateLabKIT_Llama-3.1-Argunaut-1-8B-SFT/results_2025-01-02T23-42-32.363726.json,15.854427083333333,chat_finetuned,24.113556306971883,2025-01-02,0.0
Deci/DeciLM-7B,13.0484375,True,real_attachments/C_efficiency_evolution/detailed_results/Deci_DeciLM-7B/results_2024-06-16T21-49-06.071553.json,13.0484375,pretrained,15.023477940437223,2024-06-12,0.0
Deci/DeciLM-7B-instruct,5.985416666666667,True,real_attachments/C_efficiency_evolution/detailed_results/Deci_DeciLM-7B-instruct/results_2024-06-16T21-50-32.589302.json,5.985416666666667,chat_finetuned,17.470092220993035,2024-06-12,0.0
DeepAutoAI/Explore_Llama-3.1-8B-Inst,9.63645833333333,True,real_attachments/C_efficiency_evolution/detailed_results/DeepAutoAI_Explore_Llama-3.1-8B-Inst/results_2024-09-21T17-34-15.250414.json,9.63645833333333,merge,28.926700693431915,2024-10-09,0.0
DeepAutoAI/Explore_Llama-3.2-1B-Inst,1.0929687500000003,True,real_attachments/C_efficiency_evolution/detailed_results/DeepAutoAI_Explore_Llama-3.2-1B-Inst/results_2024-10-07T07-57-21.365937.json,1.359635416666667,merge,13.897376870733368,2024-10-09,-0.26666666666666683
DeepAutoAI/Explore_Llama-3.2-1B-Inst_v0,0.45572916666666624,True,real_attachments/C_efficiency_evolution/detailed_results/DeepAutoAI_Explore_Llama-3.2-1B-Inst_v0/results_2024-10-08T11-14-35.125813.json,,,,,
DeepAutoAI/Explore_Llama-3.2-1B-Inst_v1,5.1950520833333345,True,real_attachments/C_efficiency_evolution/detailed_results/DeepAutoAI_Explore_Llama-3.2-1B-Inst_v1/results_2024-10-09T10-26-35.079919.json,5.1950520833333345,merge,10.921433609301348,2024-10-08,0.0
DeepAutoAI/Explore_Llama-3.2-1B-Inst_v1.1,4.053906250000002,True,real_attachments/C_efficiency_evolution/detailed_results/DeepAutoAI_Explore_Llama-3.2-1B-Inst_v1.1/results_2024-10-09T10-29-37.972649.json,0.6635416666666667,merge,14.311829325717667,2024-10-17,3.390364583333335
DeepAutoAI/causal_gpt2,12.103125,True,real_attachments/C_efficiency_evolution/detailed_results/DeepAutoAI_causal_gpt2/results_2024-10-17T06-14-28.690757.json,,,,,
DeepAutoAI/d2nwg_Llama-3.1-8B-Instruct-v0.0,10.983593749999997,True,real_attachments/C_efficiency_evolution/detailed_results/DeepAutoAI_d2nwg_Llama-3.1-8B-Instruct-v0.0/results_2024-09-12T00-17-43.652795.json,,,,,
DeepAutoAI/d2nwg_causal_gpt2,12.681510416666669,True,real_attachments/C_efficiency_evolution/detailed_results/DeepAutoAI_d2nwg_causal_gpt2/results_2024-10-18T01-36-00.225326.json,,,,,
DeepAutoAI/d2nwg_causal_gpt2_v1,13.244270833333333,True,real_attachments/C_efficiency_evolution/detailed_results/DeepAutoAI_d2nwg_causal_gpt2_v1/results_2024-10-18T17-39-39.780270.json,,,,,
DeepAutoAI/ldm_soup_Llama-3.1-8B-Inst,11.51692708333333,True,real_attachments/C_efficiency_evolution/detailed_results/DeepAutoAI_ldm_soup_Llama-3.1-8B-Inst/results_2024-09-17T16-53-14.508118.json,11.51692708333333,merge,29.85905810866196,2024-10-09,0.0
DeepAutoAI/ldm_soup_Llama-3.1-8B-Instruct-v0.0,11.51692708333333,True,real_attachments/C_efficiency_evolution/detailed_results/DeepAutoAI_ldm_soup_Llama-3.1-8B-Instruct-v0.0/results_2024-09-16T00-55-20.303513.json,,,,,
DeepAutoAI/ldm_soup_Llama-3.1-8B-Instruct-v0.1,11.51692708333333,True,real_attachments/C_efficiency_evolution/detailed_results/DeepAutoAI_ldm_soup_Llama-3.1-8B-Instruct-v0.1/results_2024-09-16T11-07-45.732075.json,,,,,
DeepMount00/Lexora-Lite-3B,7.942187500000003,True,real_attachments/C_efficiency_evolution/detailed_results/DeepMount00_Lexora-Lite-3B/results_2024-10-20T17-04-44.753677.json,,,,,
DeepMount00/Lexora-Lite-3B_v2,5.669531250000002,True,real_attachments/C_efficiency_evolution/detailed_results/DeepMount00_Lexora-Lite-3B_v2/results_2025-02-26T01-20-11.246594.json,,,,,
DeepMount00/Lexora-Medium-7B,14.760156250000001,True,real_attachments/C_efficiency_evolution/detailed_results/DeepMount00_Lexora-Medium-7B/results_2024-09-24T13-30-06.561197.json,14.76015625,chat_finetuned,25.83719802694387,2024-09-24,1.7763568394002505e-15
DeepMount00/Llama-3-8b-Ita,11.6796875,True,real_attachments/C_efficiency_evolution/detailed_results/DeepMount00_Llama-3-8b-Ita/results_2024-08-13T04-33-17.994268.json,11.6796875,chat_finetuned,26.7968164089867,2024-06-27,0.0
DeepMount00/Llama-3.1-8b-Ita,15.156510416666663,True,real_attachments/C_efficiency_evolution/detailed_results/DeepMount00_Llama-3.1-8b-ITA/results_2025-02-13T18-27-04.338360.json,,,,,
DeepMount00/Llama-3.1-Distilled,10.126562499999997,True,real_attachments/C_efficiency_evolution/detailed_results/DeepMount00_Llama-3.1-Distilled/results_2024-10-25T16-30-54.674107.json,10.126562499999997,chat_finetuned,29.631398468956544,2024-10-25,0.0
DeepMount00/Qwen2-1.5B-Ita,1.0635416666666688,True,real_attachments/C_efficiency_evolution/detailed_results/DeepMount00_Qwen2-1.5B-Ita/results_2025-02-28T20-55-59.716664.json,1.0635416666666688,chat_finetuned,16.83176132950784,2025-02-28,0.0
DeepMount00/Qwen2-1.5B-Ita_v2,3.840104166666667,True,real_attachments/C_efficiency_evolution/detailed_results/DeepMount00_Qwen2-1.5B-Ita_v2/results_2025-03-06T07-46-27.142642.json,3.840104166666667,chat_finetuned,17.07000871129109,2025-03-06,0.0
DeepMount00/Qwen2-1.5B-Ita_v3,4.269531250000001,True,real_attachments/C_efficiency_evolution/detailed_results/DeepMount00_Qwen2-1.5B-Ita_v3/results_2025-03-06T09-07-19.003105.json,4.269531250000001,chat_finetuned,16.948513223691304,2025-03-06,0.0
DeepMount00/Qwen2-1.5B-Ita_v5,1.847916666666667,True,real_attachments/C_efficiency_evolution/detailed_results/DeepMount00_Qwen2-1.5B-Ita_v5/results_2025-03-10T13-52-00.461153.json,1.847916666666667,chat_finetuned,17.023240512569227,2025-03-10,0.0
DeepMount00/Qwen2-1.5B-Ita_v6,4.765625000000001,True,real_attachments/C_efficiency_evolution/detailed_results/DeepMount00_Qwen2-1.5B-Ita_v6/results_2025-03-10T16-42-48.688447.json,,,,,
DeepMount00/Qwen2.5-7B-Instruct-MathCoder,5.379427083333334,True,real_attachments/C_efficiency_evolution/detailed_results/DeepMount00_Qwen2.5-7B-Instruct-MathCoder/results_2024-10-25T16-48-55.371157.json,,,,,
DeepMount00/mergekit-ties-okvgjfz,5.379427083333334,True,real_attachments/C_efficiency_evolution/detailed_results/DeepMount00_mergekit-ties-okvgjfz/results_2024-10-25T16-48-46.916487.json,,,,,
Delta-Vector/Baldur-8B,14.011197916666665,True,real_attachments/C_efficiency_evolution/detailed_results/Delta-Vector_Baldur-8B/results_2024-10-06T23-26-24.662364.json,,,,,
Delta-Vector/Control-8B,13.209374999999994,True,real_attachments/C_efficiency_evolution/detailed_results/Delta-Vector_Control-8B/results_2024-11-25T22-58-23.311876.json,,,,,
Delta-Vector/Control-8B-V1.1,11.232812500000001,True,real_attachments/C_efficiency_evolution/detailed_results/Delta-Vector_Control-8B-V1.1/results_2024-11-25T22-59-39.146282.json,,,,,
Delta-Vector/Darkens-8B,9.019010416666667,True,real_attachments/C_efficiency_evolution/detailed_results/Delta-Vector_Darkens-8B/results_2024-10-06T23-43-28.378749.json,,,,,
Delta-Vector/Henbane-7b-attempt2,8.701302083333335,True,real_attachments/C_efficiency_evolution/detailed_results/Delta-Vector_Henbane-7b-attempt2/results_2024-10-11T04-26-22.219154.json,8.701302083333335,chat_finetuned,23.813949980028713,2024-10-11,0.0
Delta-Vector/Odin-9B,17.56432291666666,True,real_attachments/C_efficiency_evolution/detailed_results/Delta-Vector_Odin-9B/results_2024-10-07T06-28-49.718610.json,,,,,
Delta-Vector/Tor-8B,8.819010416666666,True,real_attachments/C_efficiency_evolution/detailed_results/Delta-Vector_Tor-8B/results_2024-10-07T05-32-42.968657.json,,,,,
DevQuasar/DevQuasar-R1-Uncensored-Llama-8B,14.779947916666664,True,real_attachments/C_efficiency_evolution/detailed_results/DevQuasar_DevQuasar-R1-Uncensored-Llama-8B/results_2025-02-24T21-08-11.864665.json,14.779947916666664,merge,26.432648640760963,2025-02-09,0.0
Dongwei/DeepSeek-R1-Distill-Qwen-7B-GRPO,3.5518229166666675,True,real_attachments/C_efficiency_evolution/detailed_results/Dongwei_DeepSeek-R1-Distill-Qwen-7B-GRPO/results_2025-02-05T21-39-58.605765.json,,,,,
DoppelReflEx/L3-8B-R1-WolfCore,12.358333333333329,True,real_attachments/C_efficiency_evolution/detailed_results/DoppelReflEx_L3-8B-R1-WolfCore/results_2025-02-28T08-19-11.374461.json,12.358333333333327,merge,23.481232873269377,2025-02-28,1.7763568394002505e-15
DoppelReflEx/L3-8B-R1-WolfCore-V1.5-test,8.375781250000001,True,real_attachments/C_efficiency_evolution/detailed_results/DoppelReflEx_L3-8B-R1-WolfCore-V1.5-test/results_2025-03-01T06-02-01.732045.json,,,,,
DoppelReflEx/L3-8B-WolfCore,7.693489583333334,True,real_attachments/C_efficiency_evolution/detailed_results/DoppelReflEx_L3-8B-WolfCore/results_2025-02-28T15-09-48.824639.json,,,,,
DoppelReflEx/MN-12B-FoxFrame-test,13.042447916666667,True,real_attachments/C_efficiency_evolution/detailed_results/DoppelReflEx_MN-12B-FoxFrame-test/results_2025-02-06T06-23-45.550962.json,,,,,
DoppelReflEx/MN-12B-FoxFrame2-test,12.448437499999997,True,real_attachments/C_efficiency_evolution/detailed_results/DoppelReflEx_MN-12B-FoxFrame2-test/results_2025-02-18T20-23-38.255325.json,12.448437499999995,merge,23.639728527998752,2025-02-08,1.7763568394002505e-15
DoppelReflEx/MN-12B-FoxFrame3-test,18.270052083333333,True,real_attachments/C_efficiency_evolution/detailed_results/DoppelReflEx_MN-12B-FoxFrame3-test/results_2025-02-18T20-33-24.161176.json,18.270052083333333,merge,23.94718793396009,2025-02-08,0.0
DoppelReflEx/MN-12B-Kakigori,9.352343750000001,True,real_attachments/C_efficiency_evolution/detailed_results/DoppelReflEx_MN-12B-Kakigori/results_2025-01-29T06-05-49.129207.json,9.35234375,merge,21.69773317205639,2025-01-29,1.7763568394002505e-15
DoppelReflEx/MN-12B-LilithFrame,9.428645833333329,True,real_attachments/C_efficiency_evolution/detailed_results/DoppelReflEx_MN-12B-LilithFrame/results_2025-01-29T06-14-21.361820.json,,,,,
DoppelReflEx/MN-12B-LilithFrame-Experiment-2,8.822656249999996,True,real_attachments/C_efficiency_evolution/detailed_results/DoppelReflEx_MN-12B-LilithFrame-Experiment-2/results_2025-01-29T09-38-43.090670.json,,,,,
DoppelReflEx/MN-12B-LilithFrame-Experiment-3,9.781770833333335,True,real_attachments/C_efficiency_evolution/detailed_results/DoppelReflEx_MN-12B-LilithFrame-Experiment-3/results_2025-01-30T03-11-48.420023.json,,,,,
DoppelReflEx/MN-12B-LilithFrame-Experiment-4,14.966145833333334,True,real_attachments/C_efficiency_evolution/detailed_results/DoppelReflEx_MN-12B-LilithFrame-Experiment-4/results_2025-02-01T07-44-15.589128.json,14.966145833333334,merge,23.52862068050267,2025-01-30,0.0
DoppelReflEx/MN-12B-Mimicore-GreenSnake,13.589583333333332,True,real_attachments/C_efficiency_evolution/detailed_results/DoppelReflEx_MN-12B-Mimicore-GreenSnake/results_2025-01-27T04-06-45.582696.json,13.589583333333332,merge,25.0150134402288,2025-01-27,0.0
DoppelReflEx/MN-12B-Mimicore-Nocturne,17.31328125,True,real_attachments/C_efficiency_evolution/detailed_results/DoppelReflEx_MN-12B-Mimicore-Nocturne/results_2025-03-09T01-56-11.380620.json,17.31328125,merge,24.06630184974314,2025-03-09,0.0
DoppelReflEx/MN-12B-Mimicore-Orochi,17.256249999999998,True,real_attachments/C_efficiency_evolution/detailed_results/DoppelReflEx_MN-12B-Mimicore-Orochi/results_2025-01-28T04-52-13.925053.json,17.256249999999998,merge,24.652222849504522,2025-01-28,0.0
DoppelReflEx/MN-12B-Mimicore-Orochi-v2-Experiment,18.205208333333335,True,real_attachments/C_efficiency_evolution/detailed_results/DoppelReflEx_MN-12B-Mimicore-Orochi-v2-Experiment/results_2025-01-28T07-33-29.878696.json,,,,,
DoppelReflEx/MN-12B-Mimicore-Orochi-v3-Experiment,15.773958333333335,True,real_attachments/C_efficiency_evolution/detailed_results/DoppelReflEx_MN-12B-Mimicore-Orochi-v3-Experiment/results_2025-01-28T08-45-35.014563.json,,,,,
DoppelReflEx/MN-12B-Mimicore-Orochi-v4-Experiment,15.483854166666667,True,real_attachments/C_efficiency_evolution/detailed_results/DoppelReflEx_MN-12B-Mimicore-Orochi-v4-Experiment/results_2025-01-28T11-41-49.522671.json,,,,,
DoppelReflEx/MN-12B-Mimicore-WhiteSnake,17.34270833333333,True,real_attachments/C_efficiency_evolution/detailed_results/DoppelReflEx_MN-12B-Mimicore-WhiteSnake/results_2025-01-27T04-00-36.616405.json,17.34270833333333,merge,25.058560008551854,2025-01-27,0.0
DoppelReflEx/MN-12B-Mimicore-WhiteSnake-v2-Experiment-1,8.303124999999996,True,real_attachments/C_efficiency_evolution/detailed_results/DoppelReflEx_MN-12B-Mimicore-WhiteSnake-v2-Experiment-1/results_2025-01-29T01-43-28.326883.json,,,,,
DoppelReflEx/MN-12B-Mimicore-WhiteSnake-v2-Experiment-2,11.458072916666666,True,real_attachments/C_efficiency_evolution/detailed_results/DoppelReflEx_MN-12B-Mimicore-WhiteSnake-v2-Experiment-2/results_2025-01-29T02-00-09.948353.json,,,,,
DoppelReflEx/MN-12B-Mimicore-WhiteSnake-v2-Experiment-3,7.918749999999996,True,real_attachments/C_efficiency_evolution/detailed_results/DoppelReflEx_MN-12B-Mimicore-WhiteSnake-v2-Experiment-3/results_2025-01-29T01-52-03.291596.json,,,,,
DoppelReflEx/MN-12B-Mimicore-WhiteSnake-v2-Experiment-4,11.458072916666666,True,real_attachments/C_efficiency_evolution/detailed_results/DoppelReflEx_MN-12B-Mimicore-WhiteSnake-v2-Experiment-4/results_2025-01-29T02-06-49.274720.json,11.458072916666666,merge,21.794341198490546,2025-01-29,0.0
DoppelReflEx/MN-12B-Unleashed-Twilight,14.499479166666667,True,real_attachments/C_efficiency_evolution/detailed_results/DoppelReflEx_MN-12B-Unleashed-Twilight/results_2025-02-24T16-40-04.762595.json,,,,,
