N,D,loss
0.056433599999999993,0.08933333333333333,5.06897027456497
0.05822048616630565,0.08933333333333333,5.059053799551821
0.06006395143037102,0.08933333333333333,5.049241866535539
0.06196578728533304,0.08933333333333333,5.039533373407858
0.0639278419492992,0.08933333333333333,5.029927229679213
0.0659520221614596,0.08933333333333333,5.020422356356258
0.06804029503507028,0.08933333333333333,5.01101768582067
0.0701946899691082,0.08933333333333333,5.001712161709229
0.07241730062045619,0.08933333333333333,4.99250473879516
0.07471028693853426,0.08933333333333333,4.98339438287074
0.07707587726435418,0.08933333333333333,4.974380070631124
0.07951637049603791,0.08933333333333333,4.9654607895594065
0.08203413832290354,0.08933333333333333,4.956635537812891
0.08463162753029065,0.08933333333333333,4.947903324110561
0.08731136237736414,0.08933333333333333,4.939263167621739
0.09007594705020819,0.08933333333333333,4.930714097855912
0.09292806819259314,0.08933333333333333,4.9222551545537225
0.09587049751687605,0.08933333333333333,4.913885387579112
0.09890609449757101,0.08933333333333333,4.905603856812601
0.10203780915020752,0.08933333333333333,4.897409632045681
0.10526868489817753,0.08933333333333333,4.889301792876344
0.10860186153035663,0.08933333333333333,4.8812794286056915
0.11204057825237392,0.08933333333333333,4.873341638135644
0.11558817683449613,0.08933333333333333,4.865487529867726
0.11924810485918448,0.08933333333333333,4.85771622160292
0.1230239190714807,0.08933333333333333,4.850026840442576
0.1269192888354783,0.08933333333333333,4.842418522690359
0.13093799970023737,0.08933333333333333,4.834890413755245
0.1350839570786092,0.08933333333333333,4.827441668055522
0.13936119004254544,0.08933333333333333,4.820071448923818
0.1437738552385797,0.08933333333333333,4.812778928513117
0.14832624092728722,0.08933333333333333,4.80556328770378
0.15302277115064863,0.08933333333333333,4.798423716011532
0.15786801003136597,0.08933333333333333,4.791359411496433
0.162866666208311,0.08933333333333333,4.784369580672793
0.1680235974124155,0.08933333333333333,4.7774534384200535
0.1733438151874494,0.08933333333333333,4.770610207894592
0.17883248976027652,0.08933333333333333,4.763839120442473
0.1844949550653188,0.08933333333333333,4.757139415513103
0.19033671392811327,0.08933333333333333,4.750510340573806
0.1963634434129985,0.08933333333333333,4.7439511510253
0.20258100034012755,0.08933333333333333,4.737461110118053
0.2089954269771688,0.08933333333333333,4.731039488869535
0.2156129569112266,0.08933333333333333,4.7246855659823375
0.22244002110668687,0.08933333333333333,4.718398627763149
0.22948325415487578,0.08933333333333333,4.712177968042594
0.2367495007216046,0.08933333333333333,4.706022888095919
0.24424582219886648,0.08933333333333333,4.699932696564497
0.2519795035671489,0.08933333333333333,4.693906709378186
0.2599580604750318,0.08933333333333333,4.687944249678478
0.26818924654295023,0.08933333333333333,4.682044647742485
0.2766810608982196,0.08933333333333333,4.676207240907704
0.28544175594864696,0.08933333333333333,4.670431373497593
0.2944798454022815,0.08933333333333333,4.664716396747911
0.30380411254109885,0.08933333333333333,4.659061668733862
0.31342361875665925,0.08933333333333333,4.653466554297982
0.323347712356035,0.08933333333333333,4.647930424978793
0.3335860376465636,0.08933333333333333,4.6424526589402255
0.34414854430825725,0.08933333333333333,4.637032640901756
0.35504549706297517,0.08933333333333333,4.631669762069313
0.36628748564975583,0.08933333333333333,4.626363420066877
0.3778854351160033,0.08933333333333333,4.621113018868837
0.3898506164345294,0.08933333333333333,4.615917968733033
0.40219465745676775,0.08933333333333333,4.610777686134515
0.41492955421280553,0.08933333333333333,4.605691593700001
0.4280676825692143,0.08933333333333333,4.600659120143029
0.4416218102560081,0.08933333333333333,4.59567970019978
0.4556051092744176,0.08933333333333333,4.590752774565589
0.4700311686975383,0.08933333333333333,4.585877789832125
0.48491400787629196,0.08933333333333333,4.581054198425227
0.5002680900635345,0.08933333333333333,4.576281458543402
0.5161083364695528,0.08933333333333333,4.571559034096963
0.5324501407626062,0.08933333333333333,4.566886394647818
0.5493093840286073,0.08933333333333333,4.562263015349886
0.5667024502044776,0.08933333333333333,4.557688376890152
0.5846462420001788,0.08933333333333333,4.553161965430323
0.6031581973248915,0.08933333333333333,4.548683272549125
0.6222563062333025,0.08933333333333333,4.54425179518519
0.6419591284084735,0.08933333333333333,4.539867035580548
0.6622858111982783,0.08933333333333333,4.535528501224723
0.6832561082229357,0.08933333333333333,4.531235704799405
0.7048903985717244,0.08933333333333333,4.526988164123723
0.7272097066075309,0.08933333333333333,4.522785402100075
0.7502357223984811,0.08933333333333333,4.518626946660543
0.7739908227965095,0.08933333333333333,4.514512330713872
0.7984980931833467,0.08933333333333333,4.510441092092999
0.8237813499050647,0.08933333333333333,4.506412773503144
0.8498651634169788,0.08933333333333333,4.502426922470446
0.8767748821613951,0.08933333333333333,4.498483091291135
0.9045366572014145,0.08933333333333333,4.494580836981251
0.9331774676347303,0.08933333333333333,4.490719721226883
0.9627251468121111,0.08933333333333333,4.486899310334936
0.9932084093860584,0.08933333333333333,4.483119175184415
1.0246568792159185,0.08933333333333333,4.479378891178232
1.0571011181565646,0.08933333333333333,4.4756780381955075
1.0905726557586346,0.08933333333333333,4.472016200544382
1.1251040199091817,0.08933333333333333,4.468392966915325
1.160728768442513,0.08933333333333333,4.464807930334938
1.1974815217519401,0.08933333333333333,4.4612606881202375
1.2353979964341362,0.08933333333333333,4.457750841833424
1.2745150399987835,0.08933333333333333,4.454277997237135
1.3148706666772567,0.08933333333333333,4.450841764250157
1.3565040943651356,0.08933333333333333,4.447441756903608
1.3994557827344412,0.08933333333333333,4.444077593297593
1.4437674725526448,0.08933333333333333,4.4407488955583005
1.489482226246657,0.08933333333333333,4.437455289795559
1.5366444697512056,0.08933333333333333,4.4341964060608445
1.5853000356822904,0.08933333333333333,4.430971878305724
1.6354962078776587,0.08933333333333333,4.427781344340739
1.6872817673475835,0.08933333333333333,4.4246244457947235
1.7407070396806104,0.08933333333333333,4.421500828074553
1.7958239439503387,0.08933333333333333,4.418410140325315
1.8526860431707557,0.08933333333333333,4.415352035390894
1.9113485963491694,0.08933333333333333,4.412326169774987
1.9718686121873237,0.08933333333333333,4.4093322036025135
2.0343049044828674,0.08933333333333333,4.406369800581444
2.098718149285045,0.08933333333333333,4.403438627965023
2.165170943860122,0.08933333333333333,4.400538356514397
2.233727867523871,0.08933333333333333,4.397668660461633
2.3044555444002324,0.08933333333333333,4.3948292174731245
2.377422708167122,0.08933333333333333,4.392019708613389
2.4527002688523285,0.08933333333333333,4.389239818309241
2.530361381744407,0.08933333333333333,4.38648923431435
2.6104815184855172,0.08933333333333333,4.383767647674165
2.6931385404153296,0.08933333333333333,4.381074752691211
2.7784127742372506,0.08933333333333333,4.378410246890753
2.8663870900804977,0.08933333333333333,4.375773830986824
2.957146982033906,0.08933333333333333,4.3731652088486035
3.0507806512297204,0.08933333333333333,4.370584087467159
3.1473790915580944,0.08933333333333333,4.368030176922531
3.2470361780956307,0.08933333333333333,4.36550319035117
3.3498487583338767,0.08933333333333333,4.363002843913716
3.45591674629642,0.08933333333333333,4.360528856763113
3.5653432196360795,0.08933333333333333,4.35808095101307
3.678234519806534,0.08933333333333333,4.355658851706841
3.7947003554057197,0.08933333333333333,4.353262286786343
3.9148539087914602,0.08933333333333333,4.350890987061602
4.038811946072921,0.08933333333333333,4.348544686180508
4.166694930584767,0.08933333333333333,4.346223120598909
4.2986271399543226,0.08933333333333333,4.343926029550995
4.43473678687549,0.08933333333333333,4.341653155020021
4.575156143706786,0.08933333333333333,4.339404241709318
4.720021671014592,0.08933333333333333,4.33717903701362
4.869474150186555,0.08933333333333333,4.334977290990688
5.023658820243953,0.08933333333333333,4.332798756333238
5.182725518986072,0.08933333333333333,4.330643188341166
5.346828828603668,0.08933333333333333,4.3285103448940525
5.516128225903078,0.08933333333333333,4.3263999864239775
5.690788237286979,0.08933333333333333,4.324311875888605
5.870978598642319,0.08933333333333333,4.322245778744559
6.0568744202909555,0.08933333333333333,4.320201462921082
6.248656357163111,0.08933333333333333,4.318178698793961
6.44651078435919,0.08933333333333333,4.316177259159744
6.65062997827047,0.08933333333333333,4.314196919210213
6.86121230343472,0.08933333333333333,4.312237456507135
7.078462405308307,0.08933333333333333,4.31029865095728
7.3025914091421935,0.08933333333333333,4.3083802847876935
7.533817125154972,0.08933333333333333,4.30648214252124
7.772364260202462,0.08933333333333333,4.304604010952401
8.01846463614949,0.08933333333333333,4.302745679123321
8.272357415156078,0.08933333333333333,4.300906938300117
8.534289332097021,0.08933333333333333,4.299087581949433
8.804514934340615,0.08933333333333333,4.297287405715238
9.083296829119696,0.08933333333333333,4.295506207395875
9.37090593873528,0.08933333333333333,4.2937437869213495
9.667621763840847,0.08933333333333333,4.291999946330854
9.973732655063134,0.08933333333333333,4.2902744897505345
10.289536093223438,0.08933333333333333,4.288567223371489
10.615338978431605,0.08933333333333333,4.286877955427997
10.951457928333873,0.08933333333333333,4.285206496175984
11.298219585804214,0.08933333333333333,4.283552657871702
11.655960936378289,0.08933333333333333,4.281916254750649
12.025029635738472,0.08933333333333333,4.280297103006696
12.405784347568243,0.08933333333333333,4.278695020771446
12.798595092104138,0.08933333333333333,4.277109828093806
13.203843605724185,0.08933333333333333,4.275541346919772
13.621923711922122,0.08933333333333333,4.273989401072431
14.05324170402797,0.08933333333333333,4.272453816232172
14.498216740046875,0.08933333333333333,4.270934419917104
14.957281250000001,0.08933333333333333,4.269431041463686
0.056433599999999993,0.09369045533768554,5.036683431132586
0.05822048616630565,0.09369045533768554,5.0267669561194355
0.06006395143037102,0.09369045533768554,5.016955023103154
0.06196578728533304,0.09369045533768554,5.007246529975474
0.0639278419492992,0.09369045533768554,4.997640386246828
0.0659520221614596,0.09369045533768554,4.988135512923874
0.06804029503507028,0.09369045533768554,4.978730842388286
0.0701946899691082,0.09369045533768554,4.969425318276844
0.07241730062045619,0.09369045533768554,4.960217895362776
0.07471028693853426,0.09369045533768554,4.951107539438356
0.07707587726435418,0.09369045533768554,4.94209322719874
0.07951637049603791,0.09369045533768554,4.933173946127022
0.08203413832290354,0.09369045533768554,4.924348694380505
0.08463162753029065,0.09369045533768554,4.915616480678176
0.08731136237736414,0.09369045533768554,4.906976324189355
0.09007594705020819,0.09369045533768554,4.898427254423527
0.09292806819259314,0.09369045533768554,4.889968311121337
0.09587049751687605,0.09369045533768554,4.881598544146728
0.09890609449757101,0.09369045533768554,4.873317013380215
0.10203780915020752,0.09369045533768554,4.865122788613296
0.10526868489817753,0.09369045533768554,4.857014949443959
0.10860186153035663,0.09369045533768554,4.848992585173306
0.11204057825237392,0.09369045533768554,4.841054794703259
0.11558817683449613,0.09369045533768554,4.83320068643534
0.11924810485918448,0.09369045533768554,4.825429378170535
0.1230239190714807,0.09369045533768554,4.81773999701019
0.1269192888354783,0.09369045533768554,4.8101316792579745
0.13093799970023737,0.09369045533768554,4.8026035703228604
0.1350839570786092,0.09369045533768554,4.795154824623138
0.13936119004254544,0.09369045533768554,4.787784605491433
0.1437738552385797,0.09369045533768554,4.780492085080732
0.14832624092728722,0.09369045533768554,4.773276444271395
0.15302277115064863,0.09369045533768554,4.766136872579148
0.15786801003136597,0.09369045533768554,4.759072568064049
0.162866666208311,0.09369045533768554,4.752082737240409
0.1680235974124155,0.09369045533768554,4.745166594987668
0.1733438151874494,0.09369045533768554,4.738323364462207
0.17883248976027652,0.09369045533768554,4.731552277010088
0.1844949550653188,0.09369045533768554,4.724852572080717
0.19033671392811327,0.09369045533768554,4.718223497141421
0.1963634434129985,0.09369045533768554,4.711664307592915
0.20258100034012755,0.09369045533768554,4.705174266685668
0.2089954269771688,0.09369045533768554,4.69875264543715
0.2156129569112266,0.09369045533768554,4.692398722549952
0.22244002110668687,0.09369045533768554,4.686111784330763
0.22948325415487578,0.09369045533768554,4.67989112461021
0.2367495007216046,0.09369045533768554,4.673736044663534
0.24424582219886648,0.09369045533768554,4.667645853132113
0.2519795035671489,0.09369045533768554,4.6616198659458
0.2599580604750318,0.09369045533768554,4.6556574062460925
0.26818924654295023,0.09369045533768554,4.6497578043100996
